delay,gain
23.4534,6.92246e-09
30.6433,4.05815e-09
34.3761,3.22537e-09
28.9556,4.5444e-09
26.3635,5.48061e-09
21.8212,7.99453e-09
26.1018,5.5909e-09
21.8707,7.95844e-09
27.6552,4.98126e-09
32.2984,3.65328e-09
28.9131,4.55777e-09
21.9996,7.86561e-09
26.3529,2.74251e-09
28.0444,2.42206e-09
27.0267,2.60765e-09
24.1868,3.25485e-09
26.3439,2.74439e-09
26.4659,2.71917e-09
24.8357,3.08727e-09
25.0671,3.03061e-09
28.7069,2.31169e-09
25.1446,3.012e-09
26.9526,2.62199e-09
26.4319,2.72616e-09
25.798,2.86159e-09
26.3099,2.75147e-09
25.1035,3.02186e-09
28.1887,2.39736e-09
27.8097,2.46307e-09
24.1407,3.26729e-09
23.3439,3.4937e-09
23.725,3.38257e-09
25.6502,2.89461e-09
26.3561,2.74185e-09
29.0434,2.2585e-09
34.6243,1.58967e-09
24.1962,3.25233e-09
24.1049,3.27697e-09
24.5636,3.15591e-09
24.8256,3.08976e-09
23.6307,3.40957e-09
22.7372,3.68228e-09
23.7229,3.38317e-09
25.2655,2.98328e-09
23.1768,3.54419e-09
22.4574,3.77443e-09
25.9741,2.82296e-09
30.3159,2.07308e-09
24.9792,3.05195e-09
26.0374,2.80928e-09
24.1966,3.25221e-09
23.3608,3.48868e-09
22.9897,3.60198e-09
25.9362,2.83121e-09
22.7581,3.67553e-09
27.878,2.45103e-09
27.4477,2.52838e-09
26.9211,2.62812e-09
24.2547,3.23668e-09
30.7903,2.00976e-09
25.5038,2.92788e-09
26.0151,2.81408e-09
25.3493,2.96363e-09
25.931,2.83236e-09
25.1955,2.99986e-09
32.7878,1.77256e-09
36.3512,1.44233e-09
30.892,1.99657e-09
27.6142,2.49802e-09
23.8216,3.35523e-09
26.4596,2.72046e-09
23.1326,3.55771e-09
29.2188,2.2315e-09
32.6895,1.78323e-09
31.2501,1.95112e-09
23.1471,3.55325e-09
28.3171,1.18785e-09
28.5791,1.16619e-09
27.3341,1.2747e-09
25.9203,1.41734e-09
28.3123,1.18825e-09
27.4697,1.26217e-09
26.973,1.30902e-09
26.7845,1.32748e-09
29.6111,1.08642e-09
26.536,1.35242e-09
29.5633,1.08992e-09
28.9164,1.13918e-09
27.7469,1.23711e-09
28.3222,1.18743e-09
26.5086,1.35521e-09
30.2382,1.04187e-09
29.9604,1.06126e-09
25.9525,1.41383e-09
24.8156,1.54612e-09
26.2543,1.38156e-09
27.5109,1.2584e-09
28.6203,1.16284e-09
30.0793,1.05289e-09
36.8268,7.02672e-10
24.9948,1.52408e-09
26.1659,1.3909e-09
26.3647,1.37003e-09
25.5916,1.45393e-09
25.7637,1.43459e-09
23.6985,1.69506e-09
26.2986,1.37692e-09
26.3491,1.37165e-09
24.6485,1.56713e-09
23.2839,1.75586e-09
26.1387,1.39379e-09
31.0767,9.86462e-10
25.7444,1.43675e-09
28.4482,1.17694e-09
25.8717,1.42267e-09
23.5827,1.71172e-09
24.2725,1.61597e-09
26.7559,1.33031e-09
25.2273,1.49616e-09
28.0826,1.20775e-09
27.4689,1.26224e-09
27.3739,1.27101e-09
26.1961,1.38769e-09
32.6275,8.95001e-10
26.1021,1.3977e-09
27.4277,1.26603e-09
25.9154,1.41788e-09
26.9362,1.31259e-09
25.7713,1.43375e-09
33.5688,8.45557e-10
38.3311,6.48637e-10
32.9665,8.76706e-10
29.6204,1.08574e-09
24.2471,1.61936e-09
28.2086,1.19699e-09
25.7124,1.44031e-09
29.9414,1.06261e-09
34.7138,7.90743e-10
31.4318,9.64322e-10
25.0958,1.51185e-09
28.4945,5.86562e-10
30.4589,5.13421e-10
29.2358,5.57227e-10
26.3283,6.86908e-10
30.908,4.98625e-10
28.5155,5.85697e-10
27.5766,6.26207e-10
28.6171,5.81552e-10
30.8255,5.01295e-10
28.5677,5.83561e-10
29.7714,5.37379e-10
29.9658,5.3044e-10
28.5754,5.83248e-10
30.9691,4.96662e-10
27.2473,6.41416e-10
31.3429,4.84898e-10
31.074,4.93317e-10
26.4108,6.8263e-10
26.1677,6.95351e-10
26.3063,6.88056e-10
28.4728,5.87453e-10
29.095,5.62629e-10
31.2897,4.86545e-10
36.8435,3.51018e-10
25.9306,7.08109e-10
27.9604,6.09156e-10
27.4203,6.33357e-10
26.9945,6.53469e-10
26.4689,6.79638e-10
25.5819,7.27514e-10
26.3021,6.88275e-10
27.9368,6.10184e-10
24.7288,7.78491e-10
25.5607,7.28721e-10
28.2152,5.98216e-10
32.8529,4.41388e-10
26.3892,6.83745e-10
30.2884,5.19211e-10
25.9222,7.08566e-10
25.7594,7.17538e-10
25.9916,7.04795e-10
28.8624,5.71722e-10
25.5083,7.3171e-10
29.7389,5.38555e-10
27.6735,6.21833e-10
29.169,5.59778e-10
27.188,6.44213e-10
34.5765,3.98515e-10
29.0843,5.63042e-10
29.113,5.61931e-10
28.6884,5.7867e-10
27.3699,6.35686e-10
27.8876,6.12337e-10
34.7937,3.93559e-10
40.316,2.9319e-10
35.1705,3.85179e-10
31.9867,4.65593e-10
26.3371,6.86448e-10
29.8477,5.3464e-10
26.1346,6.97112e-10
31.4003,4.83129e-10
36.7899,3.5204e-10
33.1463,4.33615e-10
25.2506,7.46697e-10
30.3473,2.58599e-10
31.6895,2.37179e-10
30.6362,2.5375e-10
28.8918,2.8528e-10
31.2392,2.4406e-10
30.46,2.56693e-10
30.2734,2.59863e-10
29.1462,2.80327e-10
30.9766,2.4821e-10
31.285,2.43347e-10
32.5457,2.24876e-10
30.4783,2.56384e-10
30.4455,2.56937e-10
30.97,2.48317e-10
29.3265,2.76896e-10
32.5897,2.24269e-10
32.2861,2.28504e-10
28.1859,2.9973e-10
26.9622,3.27517e-10
28.5838,2.91452e-10
30.2569,2.60146e-10
31.5079,2.39919e-10
33.5116,2.12111e-10
38.6879,1.59184e-10
27.516,3.14482e-10
28.9715,2.83715e-10
28.9372,2.84386e-10
27.7366,3.09505e-10
28.3056,2.97204e-10
25.9464,3.53622e-10
28.6367,2.90378e-10
30.0317,2.64058e-10
27.7848,3.08435e-10
26.0654,3.50406e-10
28.6917,2.89268e-10
34.7429,1.97355e-10
28.9572,2.83994e-10
30.4888,2.56208e-10
26.9532,3.27734e-10
26.297,3.4427e-10
26.0729,3.50205e-10
30.9521,2.48602e-10
28.0118,3.03463e-10
31.7185,2.36747e-10
29.4031,2.75456e-10
30.8005,2.51053e-10
28.4536,2.94123e-10
36.6649,1.77222e-10
29.1847,2.79588e-10
30.3715,2.58188e-10
28.7592,2.87913e-10
29.8473,2.67326e-10
29.5555,2.72626e-10
36.622,1.77637e-10
42.306,1.33136e-10
35.1853,1.92427e-10
32.5302,2.2509e-10
28.0227,3.03226e-10
30.4078,2.57573e-10
26.7167,3.33554e-10
32.0656,2.31654e-10
38.9121,1.57356e-10
35.1091,1.93263e-10
26.5961,3.36581e-10
32.7522,1.11026e-10
33.0197,1.09236e-10
31.7841,1.17885e-10
29.095,1.40657e-10
33.0777,1.08854e-10
33.0481,1.09049e-10
30.6688,1.26607e-10
31.3137,1.2145e-10
32.9561,1.09658e-10
31.589,1.19345e-10
32.6064,1.1202e-10
31.2022,1.22319e-10
31.3658,1.21048e-10
32.9568,1.09653e-10
31.2967,1.21582e-10
33.1977,1.08069e-10
34.7304,9.87488e-11
29.4961,1.36862e-10
28.8719,1.42836e-10
29.3459,1.38265e-10
31.3355,1.21281e-10
32.3166,1.14036e-10
34.5531,9.97634e-11
40.5885,7.23171e-11
28.4044,1.47571e-10
29.1269,1.40349e-10
30.5533,1.27564e-10
29.3943,1.3781e-10
30.0906,1.31513e-10
28.0735,1.51066e-10
29.3329,1.38387e-10
30.1116,1.3133e-10
27.9127,1.52809e-10
26.7554,1.66296e-10
30.8665,1.24991e-10
36.799,8.79668e-11
29.0451,1.4114e-10
30.9509,1.24311e-10
28.9039,1.42521e-10
28.3749,1.47878e-10
28.779,1.43759e-10
31.5244,1.19834e-10
28.6596,1.44957e-10
34.1282,1.02261e-10
31.905,1.16995e-10
31.7728,1.1797e-10
31.1461,1.22759e-10
38.8746,7.88299e-11
29.2481,1.3919e-10
30.9155,1.24596e-10
31.1821,1.22477e-10
30.0317,1.32029e-10
30.5748,1.27385e-10
38.5171,8.02989e-11
44.3013,6.07094e-11
37.243,8.58832e-11
34.1801,1.01951e-10
28.0261,1.51577e-10
32.2393,1.14583e-10
28.5003,1.46581e-10
33.8175,1.04147e-10
39.1876,7.75765e-11
37.287,8.56806e-11
27.5971,1.56319e-10
32.9817,5.47438e-11
35.0368,4.85153e-11
34.5681,4.98386e-11
31.4245,6.02983e-11
33.1173,5.42967e-11
33.5179,5.30079e-11
31.7751,5.89761e-11
31.8527,5.86894e-11
34.7167,4.94131e-11
31.8615,5.86572e-11
35.1504,4.82024e-11
33.1123,5.43132e-11
33.158,5.41636e-11
34.0623,5.13283e-11
32.0277,5.80505e-11
34.5347,4.99351e-11
35.2023,4.80604e-11
30.8613,6.25166e-11
28.9806,7.08842e-11
31.3305,6.06601e-11
33.0422,5.45436e-11
33.058,5.44915e-11
35.7598,4.65748e-11
42.5497,3.29038e-11
31.4609,6.01589e-11
31.113,6.15102e-11
31.7282,5.91503e-11
30.6395,6.34242e-11
30.9116,6.23137e-11
28.4873,7.33572e-11
31.385,6.045e-11
30.7328,6.30398e-11
28.2743,7.44652e-11
28.6301,7.26282e-11
31.4072,6.03644e-11
39.016,3.91299e-11
31.5505,5.9818e-11
32.625,5.59463e-11
29.6211,6.78553e-11
28.8214,7.16685e-11
29.3544,6.90925e-11
31.7894,5.89233e-11
28.7252,7.21486e-11
34.9966,4.86266e-11
31.9417,5.83631e-11
34.5032,5.00262e-11
31.5306,5.98935e-11
40.6369,3.60725e-11
31.3084,6.07455e-11
32.123,5.77069e-11
31.8913,5.85474e-11
32.715,5.56392e-11
31.0313,6.18341e-11
40.5055,3.63067e-11
46.302,2.77894e-11
38.554,4.00727e-11
34.2888,5.06531e-11
29.0402,7.05937e-11
34.6163,4.97001e-11
29.17,6.99676e-11
35.9093,4.61879e-11
40.8193,3.57511e-11
39.6306,3.79264e-11
30.371,6.45491e-11
34.8884,2.44642e-11
35.7235,2.33346e-11
34.608,2.4862e-11
32.3474,2.84548e-11
35.0994,2.41712e-11
34.891,2.44606e-11
32.6955,2.78527e-11
33.5571,2.64421e-11
35.2495,2.3966e-11
33.1748,2.70545e-11
35.4664,2.36739e-11
35.0441,2.42474e-11
34.1721,2.54997e-11
35.3143,2.38781e-11
32.3183,2.85061e-11
36.4697,2.23903e-11
36.836,2.19475e-11
33.306,2.6842e-11
31.373,3.02479e-11
32.1255,2.8849e-11
34.2409,2.53973e-11
33.8816,2.59385e-11
37.9798,2.06464e-11
44.5808,1.49877e-11
31.5415,2.9926e-11
31.8476,2.9354e-11
33.9457,2.58407e-11
32.1111,2.88748e-11
31.2218,3.05414e-11
29.5444,3.41039e-11
32.0439,2.89959e-11
33.2227,2.69765e-11
30.7035,3.15801e-11
29.8329,3.3448e-11
33.5973,2.63789e-11
41.3388,1.74293e-11
32.0763,2.89374e-11
34.8646,2.44976e-11
32.6692,2.78975e-11
29.5911,3.39964e-11
29.673,3.38091e-11
33.2774,2.6888e-11
31.1276,3.07263e-11
36.4139,2.24588e-11
33.855,2.59792e-11
34.6531,2.47973e-11
33.103,2.71719e-11
41.0891,1.76417e-11
31.935,2.91939e-11
33.0762,2.72158e-11
33.9042,2.59039e-11
32.7902,2.76922e-11
32.7414,2.77748e-11
42.5968,1.64156e-11
48.308,1.27652e-11
39.293,1.92902e-11
35.9602,2.30287e-11
31.4175,3.01625e-11
36.4254,2.24447e-11
30.9884,3.10027e-11
38.0118,2.06117e-11
42.6773,1.63538e-11
40.1641,1.84631e-11
30.8352,3.13111e-11
35.6485,1.17165e-11
38.5042,1.00441e-11
36.8694,1.09539e-11
33.5441,1.32313e-11
36.4494,1.12076e-11
35.2542,1.19798e-11
33.8839,1.29675e-11
34.5469,1.24749e-11
37.0736,1.08337e-11
35.1657,1.20401e-11
37.7733,1.04363e-11
35.4871,1.18232e-11
35.8875,1.1561e-11
36.0772,1.14399e-11
33.8173,1.30185e-11
38.8771,9.85245e-12
39.4812,9.55346e-12
33.9056,1.29509e-11
32.4015,1.418e-11
32.8388,1.38052e-11
35.8667,1.15744e-11
36.0021,1.14876e-11
39.027,9.77697e-12
46.6798,6.8354e-12
31.8837,1.46438e-11
33.3091,1.34185e-11
34.6788,1.23803e-11
33.9914,1.28857e-11
33.5129,1.32559e-11
31.1781,1.53135e-11
32.7858,1.38499e-11
33.3673,1.33718e-11
30.8227,1.56683e-11
30.2682,1.6247e-11
34.2102,1.27215e-11
41.989,8.44699e-12
34.3158,1.26434e-11
36.4037,1.12357e-11
32.8055,1.38332e-11
31.387,1.51105e-11
31.4327,1.50667e-11
35.4698,1.18347e-11
31.559,1.49464e-11
36.9508,1.09057e-11
36.6396,1.10916e-11
36.7792,1.10076e-11
33.5094,1.32587e-11
42.9469,8.07462e-12
33.6578,1.31421e-11
34.9116,1.22159e-11
34.014,1.28685e-11
35.3136,1.19396e-11
33.7607,1.30622e-11
44.7746,7.42917e-12
50.3193,5.88273e-12
41.0627,8.83219e-12
37.93,1.03503e-11
31.8187,1.47037e-11
37.1569,1.07851e-11
32.5779,1.4027e-11
38.274,1.01652e-11
44.5777,7.49491e-12
41.7006,8.56416e-12
30.898,1.55921e-11
36.9636,5.44908e-12
38.531,5.01507e-12
37.852,5.19647e-12
34.1668,6.37692e-12
37.2825,5.35632e-12
37.1421,5.39688e-12
35.0009,6.07682e-12
35.7012,5.84095e-12
39.5343,4.76391e-12
37.8549,5.19569e-12
38.349,5.06276e-12
37.3889,5.32591e-12
36.9976,5.43908e-12
37.2957,5.35256e-12
36.1926,5.68354e-12
38.9895,4.89788e-12
39.5246,4.76626e-12
33.9152,6.47177e-12
32.8986,6.87754e-12
33.861,6.49248e-12
37.1869,5.38388e-12
36.3818,5.62462e-12
40.2298,4.60072e-12
48.8348,3.12283e-12
33.6561,6.57172e-12
36.1689,5.69099e-12
35.4626,5.91977e-12
35.1336,6.03104e-12
33.7493,6.53551e-12
32.0321,7.25431e-12
33.8695,6.48924e-12
35.4374,5.92817e-12
33.2607,6.72874e-12
31.7725,7.37322e-12
36.4262,5.61092e-12
43.4773,3.93945e-12
34.6297,6.20771e-12
37.3379,5.34045e-12
32.934,6.86281e-12
33.1522,6.77282e-12
32.2697,7.14797e-12
37.0703,5.41778e-12
33.9002,6.47749e-12
38.3214,5.07003e-12
36.7565,5.51062e-12
38.0216,5.15025e-12
35.5357,5.89546e-12
44.9071,3.6927e-12
34.9991,6.07745e-12
35.7254,5.83304e-12
35.1092,6.03944e-12
35.6522,5.85701e-12
34.9232,6.10389e-12
46.8121,3.39841e-12
52.3358,2.71915e-12
42.9384,4.03889e-12
40.2995,4.58483e-12
33.7078,6.55161e-12
37.1589,5.39199e-12
33.234,6.73957e-12
40.0693,4.63763e-12
46.5338,3.43916e-12
42.472,4.12804e-12
33.4564,6.65033e-12
39.1476,2.42922e-12
40.8445,2.23168e-12
39.3786,2.40082e-12
35.4975,2.95407e-12
39.1775,2.42551e-12
39.3854,2.39999e-12
37.4107,2.65986e-12
37.9526,2.5845e-12
39.7633,2.35461e-12
38.2298,2.54717e-12
40.4181,2.27899e-12
40.0016,2.32667e-12
38.6368,2.49383e-12
39.2683,2.41432e-12
38.0783,2.56747e-12
40.6751,2.2503e-12
41.4726,2.16463e-12
36.2959,2.82564e-12
33.9617,3.22705e-12
36.0389,2.86605e-12
38.7261,2.48235e-12
38.5438,2.50587e-12
42.448,2.06636e-12
51.0315,1.42994e-12
34.5177,3.12401e-12
36.3955,2.8102e-12
37.2515,2.68262e-12
35.5011,2.95347e-12
36.2154,2.8382e-12
33.5553,3.30562e-12
35.9598,2.87866e-12
36.3952,2.81025e-12
34.0002,3.21974e-12
33.733,3.27092e-12
37.1169,2.7021e-12
43.7824,1.94238e-12
35.3708,2.97526e-12
38.3396,2.53262e-12
35.1463,3.01336e-12
33.3621,3.34399e-12
34.5137,3.12474e-12
37.9972,2.57844e-12
34.1903,3.18407e-12
40.3148,2.29068e-12
37.3208,2.67268e-12
39.3453,2.40488e-12
35.8921,2.88952e-12
46.989,1.68644e-12
36.336,2.8194e-12
37.7729,2.60913e-12
36.2922,2.82621e-12
38.0169,2.57576e-12
37.3735,2.66515e-12
46.9868,1.6866e-12
54.3573,1.26037e-12
44.9733,1.84092e-12
40.9373,2.22159e-12
34.5949,3.1101e-12
38.8332,2.46868e-12
33.8135,3.25536e-12
42.24,2.08674e-12
48.5546,1.57948e-12
43.6283,1.95612e-12
33.6171,3.29348e-12
39.8213,1.17388e-12
41.503,1.08073e-12
40.204,1.15166e-12
36.5481,1.3934e-12
41.7262,1.06921e-12
39.5568,1.18962e-12
37.676,1.31128e-12
38.7157,1.24184e-12
41.4374,1.08416e-12
38.5939,1.24969e-12
41.2589,1.09355e-12
40.3704,1.14219e-12
39.8453,1.17247e-12
41.4999,1.0809e-12
38.1215,1.28083e-12
42.8549,1.01366e-12
43.2127,9.96955e-13
36.5175,1.39573e-12
35.8676,1.44673e-12
36.5081,1.39646e-12
40.1674,1.15375e-12
39.314,1.20435e-12
43.5009,9.83792e-13
51.0562,7.14277e-13
36.1201,1.42659e-12
36.9175,1.36567e-12
37.4553,1.32676e-12
37.2198,1.3436e-12
36.7726,1.37645e-12
34.1047,1.60003e-12
36.517,1.39577e-12
38.0057,1.28864e-12
34.1064,1.59987e-12
33.8135,1.62768e-12
39.3516,1.20206e-12
45.3144,9.06664e-13
36.6871,1.38287e-12
39.3583,1.20165e-12
35.5361,1.47383e-12
34.3565,1.57668e-12
34.9023,1.5278e-12
39.069,1.2195e-12
34.7912,1.53756e-12
42.6986,1.02109e-12
38.5878,1.25008e-12
39.7299,1.17929e-12
37.9654,1.29138e-12
49.18,7.69792e-13
38.5617,1.25177e-12
38.4437,1.25947e-12
38.1976,1.27573e-12
38.6426,1.24654e-12
38.2729,1.27073e-12
48.8349,7.80705e-13
56.3835,5.85719e-13
47.1708,8.36737e-13
42.4462,1.03327e-12
35.0063,1.51874e-12
40.9579,1.10967e-12
36.3438,1.4091e-12
44.7407,9.30053e-13
50.6397,7.26069e-13
45.603,8.95228e-13
35.869,1.44662e-12
41.3171,5.45239e-13
43.2973,4.96531e-13
41.5469,5.39227e-13
38.8061,6.18033e-13
41.9978,5.27717e-13
41.4607,5.41471e-13
40.0726,5.79608e-13
40.3506,5.71654e-13
43.7752,4.85754e-13
39.8152,5.87121e-13
43.0883,5.01358e-13
42.2178,5.22234e-13
41.408,5.42848e-13
41.767,5.33562e-13
38.7548,6.19669e-13
44.665,4.66603e-13
43.9686,4.81494e-13
38.5794,6.25313e-13
36.6304,6.93573e-13
39.3058,6.0243e-13
41.614,5.37489e-13
40.7726,5.59889e-13
44.6999,4.65875e-13
52.9064,3.32604e-13
38.4143,6.30695e-13
38.251,6.3609e-13
39.9482,5.83223e-13
37.7681,6.52446e-13
38.9358,6.13926e-13
36.2776,7.07121e-13
39.393,5.99767e-13
40.0602,5.79967e-13
36.9469,6.81751e-13
35.0088,7.59261e-13
40.1198,5.78248e-13
47.1498,4.18741e-13
38.3665,6.32267e-13
41.4327,5.42202e-13
37.7489,6.53112e-13
36.2369,7.0871e-13
35.6808,7.30954e-13
40.0882,5.79157e-13
36.6208,6.93939e-13
42.7249,5.09918e-13
40.9474,5.55123e-13
41.7856,5.33087e-13
39.3145,6.02163e-13
51.4484,3.51717e-13
39.2976,6.0268e-13
40.7193,5.61354e-13
38.8777,6.15759e-13
40.8298,5.58322e-13
39.9174,5.84122e-13
50.7518,3.61433e-13
58.4143,2.72857e-13
49.2549,3.83727e-13
44.5858,4.68262e-13
36.8213,6.86406e-13
42.4463,5.16631e-13
36.8544,6.85175e-13
44.8482,4.628e-13
52.7793,3.34208e-13
47.7635,4.08053e-13
36.3356,7.04865e-13
43.6198,2.4461e-13
44.6686,2.33265e-13
42.003,2.63793e-13
39.3267,3.00894e-13
43.806,2.42537e-13
43.9701,2.4073e-13
40.7409,2.8038e-13
40.7678,2.80011e-13
44.7915,2.31986e-13
41.7665,2.66787e-13
44.2004,2.3823e-13
42.22,2.6109e-13
42.7171,2.55052e-13
43.6859,2.43871e-13
40.5189,2.8346e-13
45.2632,2.27178e-13
46.1912,2.18147e-13
39.6097,2.96614e-13
38.6763,3.11093e-13
39.5775,2.97096e-13
43.1751,2.49672e-13
43.0994,2.5055e-13
46.9162,2.11459e-13
54.8181,1.5491e-13
38.9538,3.06679e-13
40.2038,2.87917e-13
40.1592,2.88557e-13
40.3315,2.86098e-13
39.2482,3.02099e-13
37.1727,3.36749e-13
39.5749,2.97135e-13
40.9108,2.78057e-13
37.1131,3.37832e-13
37.1517,3.37131e-13
42.3526,2.59459e-13
49.1199,1.92919e-13
39.288,3.01488e-13
42.6585,2.55752e-13
38.8645,3.0809e-13
37.3797,3.33033e-13
37.0741,3.38542e-13
42.3645,2.59313e-13
37.7976,3.25715e-13
44.6061,2.33918e-13
41.1571,2.74742e-13
41.9815,2.64064e-13
40.5609,2.82873e-13
52.0227,1.71998e-13
39.8248,2.9342e-13
41.2384,2.73659e-13
41.6589,2.68166e-13
41.7614,2.66852e-13
39.9388,2.91749e-13
52.7579,1.67239e-13
60.4492,1.274e-13
49.4469,1.90377e-13
44.9193,2.30669e-13
38.42,3.15254e-13
43.2847,2.48411e-13
38.1765,3.19286e-13
46.7132,2.13301e-13
54.0937,1.59084e-13
48.6161,1.96936e-13
36.9162,3.41443e-13
43.6754,1.21994e-13
45.8894,1.10512e-13
44.3056,1.1855e-13
42.2658,1.30262e-13
45.7092,1.11385e-13
44.436,1.17856e-13
42.617,1.28125e-13
42.2782,1.30186e-13
46.0491,1.09747e-13
44.4259,1.17909e-13
45.786,1.11011e-13
44.2585,1.18802e-13
44.2022,1.19105e-13
46.2183,1.08945e-13
43.1747,1.24838e-13
47.2028,1.04451e-13
47.151,1.0468e-13
41.2964,1.36446e-13
39.5349,1.48868e-13
40.8055,1.39747e-13
44.5241,1.1739e-13
43.4407,1.23315e-13
47.9749,1.01117e-13
56.7873,7.21778e-14
39.1735,1.51625e-13
40.7091,1.40409e-13
42.3853,1.29529e-13
40.5,1.41862e-13
40.1957,1.44017e-13
37.4572,1.65828e-13
40.6432,1.40865e-13
41.1708,1.3728e-13
37.8735,1.62206e-13
37.4888,1.65549e-13
42.8604,1.26675e-13
51.2504,8.86096e-14
41.9257,1.32383e-13
43.6989,1.21863e-13
39.6263,1.48183e-13
38.042,1.60773e-13
38.9542,1.53336e-13
42.6164,1.28129e-13
39.8353,1.46633e-13
46.8726,1.05927e-13
42.8616,1.26668e-13
44.1389,1.19447e-13
42.0672,1.31495e-13
53.1971,8.22453e-14
42.036,1.3169e-13
43.7474,1.21593e-13
41.7015,1.3381e-13
42.3977,1.29453e-13
42.1143,1.31201e-13
54.8576,7.73432e-14
60.7295,6.31136e-14
51.3139,8.83903e-14
46.6992,1.06714e-13
39.8863,1.46258e-13
45.3507,1.13152e-13
38.9385,1.5346e-13
47.7095,1.02244e-13
54.8633,7.7327e-14
49.7818,9.39126e-14
38.7257,1.55151e-13
45.6364,5.58701e-14
48.0503,5.04e-14
44.8194,5.79245e-14
42.4485,6.4572e-14
46.1788,5.45659e-14
45.2282,5.68825e-14
44.3309,5.92073e-14
44.6221,5.84375e-14
48.246,4.99921e-14
44.8733,5.77853e-14
47.1756,5.22854e-14
45.3062,5.6687e-14
45.6132,5.59267e-14
46.9386,5.28145e-14
43.5807,6.12623e-14
49.6064,4.72888e-14
48.4705,4.95302e-14
42.911,6.31883e-14
39.8025,7.34372e-14
41.8504,6.64297e-14
45.1141,5.71706e-14
45.6709,5.57857e-14
49.17,4.81316e-14
58.821,3.36372e-14
41.593,6.72541e-14
43.013,6.28891e-14
43.0358,6.28227e-14
43.2619,6.2168e-14
41.3025,6.82028e-14
39.8511,7.32581e-14
41.8894,6.63061e-14
43.5126,6.14542e-14
39.9801,7.27863e-14
38.3394,7.91451e-14
43.1504,6.24896e-14
53.5116,4.06408e-14
42.248,6.51861e-14
45.8683,5.53067e-14
40.5484,7.07619e-14
39.7481,7.36382e-14
40.1315,7.22386e-14
44.3167,5.92453e-14
39.8489,7.32662e-14
47.2165,5.21948e-14
45.4913,5.62267e-14
44.9057,5.77021e-14
43.1498,6.24914e-14
53.4937,4.0668e-14
42.0436,6.5821e-14
44.1039,5.9818e-14
44.2096,5.95327e-14
43.5738,6.12818e-14
42.5668,6.42139e-14
57.0354,3.57757e-14
62.4549,2.98377e-14
53.3124,4.0945e-14
48.3897,4.96957e-14
39.8986,7.3084e-14
46.8197,5.30828e-14
40.3901,7.13172e-14
48.8141,4.88357e-14
56.7062,3.61921e-14
51.5823,4.37366e-14
40.2938,7.16582e-14
46.9268,2.64205e-14
48.6086,2.46247e-14
46.4973,2.69106e-14
42.7773,3.17919e-14
47.4367,2.58558e-14
46.1167,2.73564e-14
44.4345,2.9466e-14
45.6522,2.79156e-14
50.4136,2.28936e-14
45.3435,2.8297e-14
48.5118,2.4723e-14
46.3821,2.70444e-14
47.0189,2.63171e-14
47.4847,2.58036e-14
44.5369,2.93306e-14
50.5963,2.27286e-14
50.9731,2.2394e-14
43.3117,3.10127e-14
41.6857,3.34777e-14
42.6613,3.19649e-14
46.1255,2.7346e-14
46.5442,2.68564e-14
51.3845,2.2037e-14
60.9171,1.56814e-14
41.8112,3.32772e-14
44.4224,2.9482e-14
45.0015,2.87285e-14
43.5269,3.07068e-14
43.5219,3.07139e-14
40.4937,3.54764e-14
42.6177,3.20303e-14
43.5902,3.06178e-14
40.1268,3.61277e-14
40.462,3.5532e-14
45.0307,2.86911e-14
53.616,2.02414e-14
43.9854,3.00704e-14
46.5592,2.68391e-14
41.9153,3.31122e-14
40.231,3.5941e-14
40.3451,3.57382e-14
46.7922,2.65727e-14
41.0101,3.45892e-14
49.0373,2.41962e-14
45.8994,2.7616e-14
46.3948,2.70296e-14
43.58,3.06321e-14
55.3116,1.90198e-14
44.2797,2.96722e-14
46.8403,2.65181e-14
44.7938,2.89953e-14
44.6249,2.92152e-14
44.1555,2.98393e-14
59.2683,1.65658e-14
64.4521,1.40088e-14
55.456,1.89209e-14
48.8626,2.43694e-14
42.0772,3.2858e-14
47.7191,2.55508e-14
41.3929,3.39528e-14
51.03,2.23441e-14
58.5912,1.69508e-14
53.5781,2.027e-14
41.148,3.43578e-14
47.8408,1.27105e-14
51.3009,1.10544e-14
48.1223,1.25623e-14
44.6043,1.46211e-14
48.2793,1.24808e-14
47.9195,1.26688e-14
45.2724,1.41929e-14
47.1603,1.30798e-14
50.5501,1.13851e-14
46.4572,1.34786e-14
50.1839,1.15518e-14
48.4097,1.24137e-14
48.5325,1.23509e-14
48.3687,1.24347e-14
45.3461,1.41469e-14
51.875,1.08112e-14
51.3282,1.10426e-14
44.0417,1.49968e-14
43.2357,1.55608e-14
44.1291,1.49375e-14
47.2602,1.30246e-14
48.0529,1.25986e-14
52.4489,1.0576e-14
63.0659,7.31563e-15
44.0714,1.49766e-14
45.0601,1.43269e-14
46.1708,1.36462e-14
45.4451,1.40853e-14
44.0064,1.50209e-14
41.1271,1.71964e-14
44.1677,1.49114e-14
45.6547,1.39563e-14
43.3564,1.54744e-14
41.3081,1.70461e-14
45.8099,1.38619e-14
55.4289,9.46971e-15
44.9983,1.43663e-14
48.1387,1.25538e-14
43.0446,1.56992e-14
43.5498,1.53373e-14
42.1521,1.63707e-14
47.7489,1.27595e-14
42.2786,1.62729e-14
49.9676,1.1652e-14
47.7843,1.27406e-14
48.3944,1.24215e-14
45.0999,1.43016e-14
57.21,8.88942e-15
44.8362,1.44703e-14
