ray_id,x,y,z
25,0.999,0.762953,-0.802012
26,0.484771,-0.999,0.834291
27,0.832119,0.0492175,0.999
28,0.195145,0.101981,0.999
29,0.999,-0.0193427,0.393652
30,0.97707,-0.999,0.821599
31,0.633345,-0.999,-0.429899
32,0.999,0.346044,0.871082
33,0.864903,-0.0135193,-0.999
34,0.217077,0.999,0.843042
35,-0.862146,0.871895,-0.999
36,-0.999,-0.689566,-0.602312
37,-0.423827,0.463018,-0.999
38,0.296974,-0.236086,0.999
39,0.481099,-0.188355,-0.999
40,-0.393115,0.664752,0.999
41,-0.999,0.316739,0.386104
42,-0.171603,-0.165779,-0.999
43,0.999,0.073433,-0.683747
44,0.224831,0.438877,-0.999
45,-0.999,-0.903403,-0.839562
46,0.076489,-0.583936,-0.999
47,0.487738,-0.424661,0.999
48,-0.548152,-0.488598,-0.999
49,-0.999,0.0455619,0.931078
50,-0.999,0.170565,0.101646
51,-0.505013,0.168285,0.999
52,-0.676662,-0.0495234,-0.999
53,-0.0456453,0.999,-0.300061
54,0.845185,0.33899,0.999
55,-0.451231,-0.999,0.614539
56,-0.999,-0.38783,0.946199
57,-0.819734,-0.999,-0.209097
58,0.927961,0.999,0.588347
59,0.0415429,0.999,-0.48498
60,-0.987164,0.999,-0.810402
61,0.999,0.0553911,0.774543
62,0.409592,0.999,0.83548
63,-0.910003,-0.354179,-0.999
0,0.999,-0.861588,-0.427964
1,0.514707,-0.999,0.45242
2,-0.39386,0.999,-0.516136
3,-0.259317,-0.999,-0.250718
4,0.769864,0.00427502,0.999
5,-0.674637,-0.999,0.720223
6,0.693309,-0.928386,-0.999
7,-0.411557,0.284661,-0.999
8,0.927991,0.999,0.179403
9,0.145995,0.999,-0.879963
10,-0.269143,0.999,0.0522144
11,-0.999,-0.52337,0.560152
12,-0.999,-0.101907,0.236535
13,0.79319,0.648354,0.999
14,0.999,-0.915507,0.46023
15,-0.092439,0.667682,-0.999
16,0.999,0.607106,0.31609
17,-0.685135,0.999,-0.391594
18,0.429979,0.189806,-0.999
19,-0.999,0.257175,-0.324764
20,-0.958931,0.999,0.664783
21,-0.850451,0.400542,0.999
22,-0.999,-0.207807,-0.259325
23,0.405738,-0.999,0.41967
24,0.999,0.47111,-0.230755
25,0.654958,0.707203,-0.999
26,0.487218,-0.660864,0.999
27,0.999,-0.347467,0.829884
28,-0.352416,-0.386939,-0.999
29,-0.59853,-0.507244,0.999
30,0.999,-0.970174,0.829142
31,0.999,-0.842915,-0.729164
32,-0.999,-0.696963,0.225054
33,0.83203,-0.825094,0.999
34,0.250909,0.645286,0.999
35,-0.901469,0.999,-0.719469
36,-0.865593,-0.79559,-0.999
37,-0.999,0.333938,-0.760608
38,-0.351125,0.999,-0.721679
39,0.159319,-0.999,-0.319382
40,-0.016574,-0.798615,-0.999
41,0.564116,-0.223028,0.999
42,0.999,-0.169679,0.153138
43,0.387598,0.999,-0.794196
44,-0.999,0.764819,-0.582617
45,-0.747101,-0.676722,-0.999
46,-0.248705,0.314484,0.999
47,0.999,0.15902,0.70417
48,-0.999,-0.681659,0.197424
49,0.999,-0.443818,-0.0182097
50,0.0539009,0.443211,0.999
51,-0.188113,0.999,-0.572454
52,-0.999,0.248391,-0.691294
53,0.534217,-0.999,0.706691
54,0.999,0.38607,0.456844
55,-0.307186,0.999,0.215127
56,-0.748193,-0.376363,0.999
57,0.363524,-0.698434,-0.999
58,0.999,0.885563,0.610186
59,0.34738,0.553752,-0.999
60,-0.999,0.990037,-0.808176
61,-0.999,-0.232285,0.69687
62,0.0846654,-0.999,-0.152631
63,-0.999,-0.399018,-0.975279
0,0.935145,-0.999,-0.406888
1,0.999,-0.603716,0.793229
2,-0.471793,0.803895,0.999
3,0.6128,0.999,-0.801314
4,0.999,-0.0700119,0.357928
5,-0.999,-0.767022,0.981958
6,0.767071,-0.241853,0.999
7,-0.999,0.0346967,-0.555237
8,-0.41686,-0.912269,0.999
9,-0.737807,-0.999,-0.590599
10,-0.999,-0.657311,0.716306
11,0.408704,0.312649,0.999
12,-0.43669,-0.316219,0.999
13,0.999,0.854303,0.802848
14,-0.999,-0.763821,-0.361429
15,0.504551,0.999,-0.662538
16,-0.999,0.268225,0.121663
17,-0.999,-0.694815,-0.571518
18,0.435245,0.999,-0.570578
19,0.999,0.36224,0.062079
20,-0.999,0.921307,0.702357
21,0.684026,0.0242922,-0.999
22,0.97918,0.306966,0.999
23,0.999,-0.764977,0.627435
24,-0.526887,-0.999,0.504979
25,-0.999,0.439025,-0.0466114
26,0.499241,0.999,0.185066
27,0.722841,-0.999,0.551693
28,-0.899976,-0.875859,0.999
29,-0.999,-0.629858,0.846621
30,0.479611,-0.317226,0.999
31,0.667175,-0.701658,-0.999
32,-0.418207,-0.999,0.0373555
33,0.824946,-0.999,0.568186
34,0.408278,-0.999,0.268917
35,-0.999,0.678009,-0.0190549
36,-0.608388,-0.999,-0.232273
37,0.999,-0.113896,0.0664803
38,-0.455956,0.799062,-0.999
39,-0.465369,0.576693,0.999
40,0.0352445,-0.999,-0.723903
41,0.999,-0.373545,0.827812
42,0.137832,-0.172545,0.999
43,-0.75165,-0.727507,-0.999
44,-0.115233,0.999,-0.28218
45,0.999,0.895477,0.113754
46,-0.496836,0.999,-0.526282
47,0.260922,0.999,0.279373
48,-0.695895,-0.811168,0.999
49,-0.999,-0.933197,-0.967497
50,0.999,0.688201,0.191771
51,-0.101894,0.772715,-0.999
52,-0.183252,0.999,0.085016
53,0.703155,-0.416608,0.999
54,0.582992,0.512578,-0.999
55,-0.163141,-0.999,-0.184285
56,0.999,-0.296434,0.623989
57,0.999,-0.536759,-0.573572
58,-0.198439,-0.999,0.973193
59,0.999,-0.396353,0.099991
60,0.999,-0.405835,-0.461507
61,0.999,-0.51996,0.619196
62,-0.19398,0.715273,-0.999
63,0.20724,-0.999,-0.657337
0,0.0129352,0.999,-0.102506
1,0.70457,-0.363895,0.999
2,-0.574547,0.546653,-0.999
3,0.92751,0.277647,-0.999
4,0.511522,-0.227367,-0.999
5,-0.976572,-0.751032,0.999
6,0.840832,0.444679,-0.999
7,0.999,-0.814456,0.952268
8,-0.478591,-0.999,0.961333
9,-0.999,-0.405968,-0.504755
10,-0.847787,-0.999,0.853706
11,0.999,0.663813,0.814245
12,0.999,-0.863783,-0.951635
13,0.852694,0.999,0.664082
14,0.554569,-0.645936,-0.999
15,0.999,0.723205,-0.383305
16,0.999,-0.0706567,-0.0727641
17,-0.942269,-0.999,-0.603937
18,0.448237,-0.999,0.486471
19,-0.999,0.467305,0.448922
20,-0.673671,0.305865,0.999
21,0.999,-0.0531836,-0.587374
22,0.999,0.312384,0.985745
23,-0.0666274,-0.345329,0.999
24,-0.999,-0.542871,0.733099
25,0.819689,0.144314,0.999
26,0.513712,-0.999,-0.794577
27,-0.123157,0.999,-0.300528
28,-0.999,-0.965171,0.63384
29,0.212952,-0.999,0.38662
30,-0.568179,0.999,0.65432
31,-0.999,0.00805682,0.361753
32,0.999,-0.25903,-0.420975
33,0.799158,-0.362332,-0.999
34,0.599479,0.999,-0.618123
35,-0.855645,0.210989,0.999
36,-0.195014,-0.670475,0.999
37,-0.999,-0.561731,0.893568
38,-0.999,-0.238566,0.445418
39,-0.633191,0.999,0.644551
40,0.359967,0.262983,0.999
41,-0.815157,-0.999,0.115322
42,-0.999,-0.176333,-0.119929
43,-0.931457,-0.999,-0.966518
44,0.999,0.702223,0.0969449
45,0.882849,0.999,0.187733
46,-0.5739,0.786095,-0.999
47,-0.999,-0.43772,-0.446346
48,-0.253945,-0.999,-0.171215
49,-0.930555,-0.949953,-0.999
50,-0.205103,0.999,-0.835593
51,0.301225,-0.285286,0.999
52,0.778216,0.11313,0.999
53,0.999,0.606728,0.48362
54,0.0121689,0.686166,0.999
55,-0.0190958,0.999,-0.583697
56,-0.999,-0.205037,0.195177
57,-0.999,-0.0289806,0.762582
58,-0.286866,-0.859757,0.999
59,0.58436,-0.999,0.798232
60,0.148109,-0.999,-0.313944
61,-0.999,-0.807636,0.541523
62,-0.240261,0.999,-0.858259
63,0.999,-0.604025,-0.448381
0,-0.909275,-0.999,0.201876
1,-0.969894,0.999,-0.176934
2,-0.6773,0.289411,0.999
3,0.999,0.111491,-0.953235
4,-0.206092,-0.45901,0.999
5,0.999,0.658228,-0.591034
6,0.900496,0.999,0.617946
7,0.935706,-0.841343,0.999
8,-0.999,-0.257985,0.643181
9,-0.37739,0.999,-0.301235
10,-0.686785,-0.634127,0.999
11,0.432922,0.999,0.637369
12,0.963378,-0.87736,-0.999
13,-0.901806,-0.748192,-0.999
14,0.999,-0.612136,-0.815912
15,-0.999,-0.38955,0.743324
16,-0.999,-0.409538,-0.267191
17,-0.570673,0.999,-0.816279
18,0.454549,-0.0278592,0.999
19,0.999,0.572371,0.835765
20,0.0166236,-0.999,0.367451
21,-0.219504,-0.351957,0.999
22,-0.999,0.832575,-0.286834
23,-0.999,0.0222372,0.672674
24,-0.445456,-0.00919783,0.999
25,0.999,0.115096,0.895235
26,0.516746,-0.579826,-0.999
27,-0.817521,-0.641705,-0.999
28,-0.959993,-0.999,0.491437
29,0.999,-0.758627,0.0878929
30,-0.999,0.456138,0.512269
31,-0.217028,0.340941,0.999
32,-0.792672,0.675801,-0.999
33,0.766286,0.449243,0.999
34,0.681792,0.138418,-0.999
35,-0.574436,-0.705127,-0.999
36,0.475565,-0.13754,-0.999
37,-0.741764,-0.619359,0.999
38,-0.790115,-0.636961,0.999
39,-0.999,0.0737738,-0.130173
40,0.549609,0.999,-0.00778455
41,-0.999,-0.935171,0.0427272
42,-0.104061,-0.179311,-0.999
43,-0.999,-0.895125,-0.954136
44,-0.999,0.170265,0.776507
45,-0.392467,-0.148644,0.999
46,-0.899094,-0.112326,0.999
47,-0.50552,-0.999,-0.730366
48,0.0590577,-0.865263,-0.999
49,-0.726126,-0.999,-0.90192
50,-0.397794,0.949103,-0.999
51,0.573545,-0.999,-0.35139
52,0.999,-0.0912158,0.787938
53,0.884921,0.999,0.285557
54,-0.558654,0.859753,-0.999
55,0.124949,-0.999,-0.983109
56,0.999,-0.113641,-0.233636
57,-0.643803,0.0612452,0.999
58,-0.999,0.263189,0.782812
59,0.464543,-0.824566,0.999
60,-0.999,-0.197292,-0.114838
61,0.337701,-0.999,0.489584
62,-0.565187,-0.999,0.129852
63,-0.999,0.391932,0.0785172
0,-0.999,-0.802343,0.23182
1,-0.999,0.974478,-0.198077
2,-0.780053,0.0321684,-0.999
3,0.514082,-0.999,-0.64709
4,-0.923706,-0.690653,-0.999
5,0.519644,0.999,-0.976648
6,0.914594,0.867788,0.999
7,0.562209,-0.999,0.717335
8,-0.113828,0.999,0.10307
9,0.506413,-0.999,-0.0118711
10,0.0342833,0.999,0.343803
11,-0.999,0.148005,0.189641
12,0.641596,-0.999,-0.562107
13,-0.999,-0.845978,-0.905866
14,-0.999,-0.460451,0.00574619
15,-0.543574,-0.643066,0.999
16,0.999,-0.748419,-0.461618
17,-0.249165,-0.73055,-0.999
18,0.46123,0.999,0.455479
19,0.15032,0.616977,0.999
20,0.999,0.861304,-0.532238
21,-0.999,-0.543333,-0.0177711
22,-0.355617,0.999,-0.696417
23,0.999,0.809452,-0.0262158
24,0.601319,0.999,0.494278
25,-0.999,-0.208833,-0.255141
26,0.528183,0.999,-0.22478
27,-0.969155,-0.999,-0.84625
28,-0.551463,-0.634221,-0.999
29,-0.999,-0.148113,-0.670835
30,0.159288,-0.999,0.13124
31,0.999,0.859029,0.00565815
32,-0.999,0.783978,-0.931997
33,0.743978,0.999,-0.357578
34,0.79068,-0.999,-0.493836
35,-0.483923,-0.999,-0.355577
36,0.999,0.279249,0.564343
37,0.957305,-0.999,0.296009
38,-0.599769,-0.999,0.493636
39,-0.587162,-0.965031,-0.999
40,0.736508,0.272649,-0.999
41,0.999,-0.244887,-0.742357
42,0.999,-0.182986,0.0867189
43,0.251512,0.999,-0.728233
44,-0.341574,-0.00468457,0.999
45,-0.999,-0.695356,0.612054
46,-0.999,-0.391101,0.378723
47,-0.0370358,-0.4652,-0.999
48,0.814011,-0.542693,0.999
49,0.999,-0.576423,-0.0822159
50,-0.999,0.793164,-0.485187
51,0.704344,-0.655713,-0.999
52,0.0126632,-0.999,-0.150713
53,0.305059,-0.999,-0.721196
54,-0.999,0.993967,0.546576
55,0.131041,-0.914461,-0.999
56,-0.999,-0.0222452,-0.662448
57,0.999,0.478797,-0.0997364
58,-0.531083,0.999,0.640961
59,-0.722535,0.90362,-0.999
60,0.715618,0.999,0.182514
61,0.999,-0.903689,0.46385
62,-0.851323,0.761354,0.999
63,0.221463,0.999,0.400208
0,-0.167515,0.999,0.506258
1,0.142894,0.044376,-0.999
2,-0.882806,-0.225074,0.999
3,-0.358035,0.999,-0.0964946
4,-0.999,-0.71528,-0.786473
5,0.490614,0.978303,-0.999
6,0.988355,0.181255,-0.999
7,-0.999,-0.335391,-0.460774
8,0.999,-0.583946,-0.576562
9,0.999,0.117404,0.149733
10,0.916353,-0.999,-0.457689
11,0.934032,-0.999,-0.41435
12,-0.508933,-0.5605,0.999
13,-0.844334,-0.999,-0.759171
14,0.999,-0.308766,0.827405
15,0.0976366,-0.999,0.637616
16,-0.48503,-0.999,-0.605958
17,-0.199077,-0.999,-0.970378
18,0.474222,-0.999,-0.60157
19,-0.999,0.677436,0.776392
20,0.925684,0.999,-0.599315
21,-0.245019,-0.728207,-0.999
22,0.121259,0.874905,-0.999
23,0.515135,0.999,-0.195385
24,0.999,0.614631,0.302047
25,0.295335,-0.418574,-0.999
26,0.542653,-0.999,0.754863
27,-0.999,-0.926116,-0.815178
28,-0.00390244,-0.145301,0.999
29,-0.131756,0.116752,-0.999
30,0.999,0.057898,-0.14532
31,0.667848,0.999,-0.264629
32,-0.584977,0.999,-0.798195
33,0.733414,0.738183,-0.999
34,0.981881,0.999,0.393204
35,-0.293227,-0.377756,0.999
36,0.852856,0.395395,0.999
37,0.999,-0.989435,0.278344
38,-0.037186,0.073985,-0.999
39,-0.573299,-0.999,-0.96972
40,0.999,-0.751374,0.399842
41,0.342984,-0.0183553,-0.999
42,0.07029,-0.186078,0.999
43,0.999,-0.135317,-0.593019
44,0.999,-0.361694,0.54293
45,-0.660465,-0.999,0.396436
46,-0.778601,-0.999,-0.976087
47,0.999,0.71642,-0.402139
48,0.999,-0.463225,0.506528
49,-0.999,-0.0870439,0.867071
50,0.741688,0.342417,0.999
51,0.999,0.120248,0.467111
52,-0.87977,-0.176737,-0.999
53,0.144475,-0.445408,-0.999
54,-0.97916,0.999,0.616055
55,0.268994,0.999,-0.616479
56,0.574569,0.0496998,-0.999
57,-0.347871,0.820924,-0.999
58,0.738395,-0.999,0.256116
59,-0.788737,0.999,-0.887517
60,0.999,0.80042,0.231832
61,-0.999,-0.616013,0.386177
62,-0.890114,0.999,0.881037
63,0.999,0.611111,0.605415
0,0.754696,-0.999,0.81064
1,0.999,-0.65376,-0.397076
2,-0.98556,-0.482316,-0.999
3,-0.999,-0.472462,0.308799
4,-0.35768,-0.922295,0.999
5,-0.999,-0.0844776,0.20011
6,0.999,0.0728702,-0.683411
7,-0.28397,-0.0316542,-0.999
8,0.706247,-0.999,-0.755194
9,0.608785,0.999,0.277493
10,0.999,-0.809435,-0.533694
11,0.999,-0.959822,-0.434962
12,-0.999,-0.37334,0.332265
13,0.999,0.837652,0.990115
14,0.579096,-0.276903,0.999
15,0.999,-0.496694,0.129047
16,-0.999,-0.9117,-0.656045
17,0.172519,0.999,-0.758035
18,0.479119,-0.245524,-0.999
19,0.999,0.782502,0.389549
20,0.487728,0.170497,-0.999
21,0.863448,-0.999,0.445026
22,0.999,0.646234,-0.439586
23,-0.999,0.402334,-0.725106
24,-0.675752,-0.999,-0.505464
25,0.999,-0.532761,-0.593483
26,0.546274,-0.498789,0.999
27,-0.183847,0.999,0.00597131
28,0.543658,0.343619,-0.999
29,0.999,0.462402,-0.569438
30,0.249603,0.999,-0.391841
31,-0.233118,0.61546,-0.999
32,0.999,0.172015,-0.285968
33,0.700542,-0.0733913,0.999
34,0.999,0.809563,0.477266
35,-0.0120184,0.53836,-0.999
36,0.182277,0.92833,-0.999
37,-0.999,-0.541601,-0.548744
38,0.448338,0.999,0.290048
39,0.219212,0.999,0.704112
40,0.935026,-0.999,0.739473
41,-0.999,0.445397,-0.471558
42,-0.999,-0.18964,-0.0535091
43,0.428433,-0.999,-0.489947
44,-0.999,-0.893652,-0.136632
45,0.999,0.495235,-0.661138
46,-0.774711,-0.988253,-0.999
47,0.750118,0.999,-0.258896
48,0.430037,-0.220123,-0.999
49,-0.71908,-0.0185161,0.999
50,0.999,0.275528,0.778603
51,0.891537,0.402287,0.999
52,-0.999,-0.0659595,-0.884582
53,-0.274803,0.999,-0.271052
54,-0.869523,0.965659,0.999
55,0.413039,-0.999,-0.217067
56,0.999,0.0691509,-0.907739
57,-0.999,0.986575,-0.563109
58,0.999,-0.58706,0.17681
59,-0.999,0.691437,-0.531757
60,-0.999,-0.595452,0.578501
61,0.999,-0.328338,0.308504
62,-0.999,0.322962,0.546869
63,-0.498017,-0.134744,0.999
0,0.999,-0.467274,0.891605
1,0.573918,-0.999,-0.0985512
2,-0.999,-0.518467,-0.718075
3,-0.768847,-0.999,0.454101
4,-0.116955,-0.999,0.328432
5,-0.00465631,-0.793426,0.999
6,0.936884,-0.505277,0.999
7,0.999,0.513762,-0.03072
8,0.305041,-0.428816,-0.999
9,-0.275018,-0.999,0.566857
10,0.485814,0.353579,-0.999
11,-0.809363,0.114143,-0.999
12,-0.0177551,0.000640333,-0.999
13,0.988578,0.848031,0.999
14,-0.999,-0.157081,0.349936
15,-0.999,0.616062,-0.997582
16,0.999,-0.572818,-0.850472
17,0.544115,-0.999,-0.545692
18,0.487214,0.999,-0.34038
19,-0.999,0.887567,0.00270614
20,-0.131009,-0.999,-0.432919
21,0.999,-0.965518,0.622916
22,-0.999,0.126043,0.832993
23,-0.212735,0.0926993,-0.999
24,-0.999,-0.686392,-0.661806
25,-0.999,-0.85669,0.556894
26,0.557124,0.999,0.264494
27,0.662151,-0.999,0.858193
28,0.999,0.751089,0.666984
29,-0.761248,0.999,0.0986705
30,-0.999,-0.571934,-0.802908
31,-0.999,0.288999,-0.373069
32,-0.999,-0.870992,0.36006
33,0.66767,-0.884966,-0.999
34,0.886325,-0.368451,0.999
35,0.129685,0.999,0.0083155
36,0.0920965,0.999,-0.730173
37,0.0916455,-0.297264,-0.999
38,0.715743,0.488991,0.999
39,0.359306,0.64563,0.999
40,0.885952,-0.808281,0.999
41,0.607081,0.999,0.159212
42,-0.0365191,-0.192844,-0.999
43,-0.890623,0.999,-0.251662
44,-0.599364,-0.999,-0.272488
45,0.466963,0.974009,-0.999
46,-0.449517,-0.0898318,0.999
47,-0.999,-0.99512,0.748377
48,-0.324916,0.102447,0.999
49,0.999,0.402336,0.182642
50,-0.999,-0.242107,-0.926981
51,0.663797,0.999,-0.130326
52,0.157925,0.999,0.21641
53,-0.854665,-0.999,0.7357
54,-0.2987,0.792072,-0.999
55,0.557084,0.999,0.182344
56,-0.999,0.160547,-0.478927
57,-0.94615,0.999,-0.527783
58,-0.00887257,0.999,-0.12873
59,-0.0893883,-0.632806,0.999
60,-0.419655,-0.999,0.678972
61,-0.999,-0.040662,0.23083
62,-0.78396,-0.999,-0.107074
63,-0.999,-0.384845,0.866687
0,0.670586,0.244602,0.999
1,-0.990357,0.275143,0.999
2,-0.910687,-0.739559,0.999
3,0.0958297,0.982946,0.999
4,0.359934,-0.845062,-0.999
5,0.285076,-0.999,0.765928
6,0.88373,-0.999,-0.441501
7,-0.145659,0.999,0.832502
8,-0.700334,0.999,-0.385543
9,-0.999,0.640777,0.804222
10,0.200577,0.999,-0.73982
11,-0.999,0.22736,-0.939434
12,0.999,0.388536,0.382836
13,0.835973,0.999,0.85426
14,0.999,-0.00539529,-0.471722
15,-0.99471,0.61845,-0.999
16,-0.538376,-0.312194,-0.999
17,0.915711,0.999,-0.333349
18,0.500206,-0.999,0.716669
19,0.999,0.992632,-0.384137
20,-0.999,0.644915,0.36212
21,0.709542,-0.894543,0.999
22,-0.736661,0.0577755,0.999
23,0.999,-0.384881,-0.575004
24,-0.297598,-0.010169,-0.999
25,-0.229018,-0.981462,0.999
26,0.571594,-0.999,-0.71515
27,0.802923,-0.666372,0.999
28,0.907781,0.832539,0.999
29,-0.999,0.926083,0.18929
30,-0.658494,-0.999,-0.914921
31,0.683265,-0.427139,0.999
32,-0.751747,-0.999,0.439966
33,0.66301,-0.999,-0.715657
34,0.825918,-0.999,0.718755
35,0.26919,0.544524,0.999
36,-0.488302,0.537735,0.999
37,0.999,-0.0937662,-0.623168
38,0.999,-0.053157,0.244309
39,0.999,-0.970433,-0.354185
40,0.509411,0.655087,-0.999
41,0.999,0.86332,0.313526
42,0.999,-0.196294,0.0202991
43,-0.999,0.833241,-0.231903
44,0.999,-0.57339,-0.816194
45,0.438081,0.999,-0.980605
46,-0.124323,0.808589,-0.999
47,-0.994717,-0.999,0.750842
48,-0.999,0.390891,-0.78852
49,-0.999,0.891715,-0.766646
50,-0.913419,-0.264268,-0.999
51,0.488419,0.538712,-0.999
52,0.981323,0.240343,0.999
53,-0.999,-0.497978,0.988029
54,0.272123,0.618484,0.999
55,0.701129,-0.999,0.581756
56,0.999,0.251943,-0.0501143
57,0.999,0.504647,0.773045
58,-0.999,-0.561692,-0.429192
59,0.162834,-0.999,0.574265
60,0.999,-0.00767577,0.92517
61,0.999,0.247014,0.153157
62,-0.490334,0.807435,-0.999
63,0.235686,-0.999,0.541248
0,0.322094,0.999,0.883978
1,-0.999,0.282998,0.992228
2,-0.807934,-0.996801,-0.999
3,0.10327,0.999,0.994303
4,0.999,-0.638452,0.783981
5,0.999,-0.489273,0.190814
6,0.863122,-0.80719,-0.999
7,-0.367767,0.904651,0.999
8,-0.999,0.573122,-0.202694
9,-0.840179,0.999,0.856221
10,-0.681493,-0.999,0.0616714
11,0.301986,0.999,-0.53293
12,0.544444,0.561781,0.999
13,-0.999,-0.829327,-0.887097
14,-0.286238,0.0921293,-0.999
15,-0.309278,0.999,-0.612693
16,-0.999,-0.233937,-0.954101
17,0.999,0.545568,-0.285184
18,0.503689,-0.46319,0.999
19,0.858823,0.999,-0.411264
20,-0.811298,0.999,0.533848
21,-0.824935,-0.518294,-0.999
22,0.999,-0.394148,-0.106573
23,-0.562994,-0.999,-0.0288998
24,0.750185,0.999,-0.493793
25,-0.114618,-0.999,0.933166
26,0.575802,-0.417752,-0.999
27,0.999,-0.2007,0.800473
28,0.720235,0.999,0.314317
29,0.999,0.315568,0.948017
30,-0.399862,-0.673862,-0.999
31,0.999,-0.561973,0.74048
32,0.981159,-0.0948309,0.999
33,0.634798,-0.30246,0.999
34,0.634718,0.999,-0.168286
35,0.550399,-0.371593,-0.999
36,-0.999,0.131069,-0.526373
37,-0.999,0.354068,0.203921
38,0.530327,-0.947032,-0.999
39,0.987278,-0.999,-0.378943
40,0.420661,0.999,-0.52784
41,-0.748915,0.259739,0.999
42,0.00274807,-0.199611,0.999
43,0.210678,-0.999,-0.0133761
44,0.458317,-0.429507,-0.999
45,-0.999,-0.295114,-0.0646698
46,-0.0550391,0.999,-0.573108
47,-0.56181,-0.505738,0.999
48,-0.919131,0.425016,-0.999
49,-0.556682,0.999,-0.976694
50,0.999,-0.759743,0.633565
51,0.0852999,-0.519289,0.999
52,0.999,0.223135,0.981226
53,-0.992105,-0.474208,0.999
54,0.842946,0.444897,-0.999
55,0.845174,0.999,0.981168
56,-0.999,0.343339,0.378698
57,0.659456,0.418398,0.999
58,-0.720649,-0.999,-0.513575
59,0.999,0.219773,-0.835495
60,0.56751,0.293628,0.999
61,-0.999,0.534689,0.0754841
62,-0.459034,0.999,-0.903815
63,0.999,-0.618198,0.339789
0,-0.600116,-0.999,0.579596
1,-0.118731,0.999,0.374037
2,-0.806656,-0.999,-0.97414
3,0.975387,-0.999,0.443707
4,0.921452,-0.61342,0.999
5,-0.481301,0.566155,-0.999
6,0.789361,-0.120658,0.999
7,-0.999,0.636085,0.522214
8,0.107915,-0.999,0.47272
9,-0.401035,0.00573647,0.999
10,-0.999,-0.27718,0.351082
11,0.999,0.584458,-0.31483
12,-0.60535,0.999,-0.562108
13,-0.879963,-0.947869,-0.999
14,-0.999,0.14629,-0.705619
15,0.999,0.270182,0.125211
16,0.999,0.104944,-0.759675
17,0.711693,-0.999,-0.121007
18,0.513199,0.999,0.225281
19,-0.999,0.901302,-0.77098
20,-0.301785,0.0351288,0.999
21,-0.999,-0.475368,-0.770939
22,-0.404418,-0.759354,-0.999
23,-0.999,-0.826905,0.123886
24,0.999,0.758153,-0.37334
25,0.999,-0.818381,0.29173
26,0.586065,0.999,-0.304207
27,0.490851,0.999,0.288586
28,0.360221,0.677541,-0.999
29,0.862042,0.273739,0.999
30,0.931616,0.999,-0.560999
31,-0.0299591,-0.999,-0.0993594
32,0.999,-0.0850004,0.992911
33,0.601925,0.509114,-0.999
34,0.455442,-0.875319,-0.999
35,0.743293,-0.999,0.372208
36,-0.840119,0.0047994,-0.999
37,0.925055,0.785113,0.999
38,0.502556,-0.999,-0.925267
39,0.693225,-0.257292,-0.999
40,0.13287,-0.119455,0.999
41,-0.999,0.173036,0.900389
42,-0.999,-0.202948,0.0129109
43,0.999,0.197201,0.129214
44,-0.999,-0.0414313,-0.503244
45,-0.215698,-0.999,0.434227
46,0.200872,0.29199,0.999
47,0.759685,0.999,0.238419
48,-0.164178,0.747586,0.999
49,-0.507605,0.986985,-0.999
50,0.569526,-0.870954,0.999
51,-0.0978604,-0.999,0.0907381
52,-0.328513,-0.999,-0.282107
53,-0.564472,0.999,0.256548
54,0.999,0.397136,-0.449004
55,0.851966,0.904751,0.999
56,0.999,0.434735,0.807511
57,-0.999,-0.00313085,-0.1102
58,0.548828,0.999,-0.898421
59,0.901311,0.361992,-0.999
60,-0.444072,0.999,0.82357
61,0.999,0.822365,-0.00218911
62,-0.134107,-0.999,0.0842962
63,-0.999,0.377759,-0.187109
0,-0.999,-0.132204,0.447611
1,0.999,0.0877646,-0.41162
2,-0.70518,-0.744957,0.999
3,0.999,-0.942585,0.428168
4,0.203838,-0.381777,-0.999
5,-0.999,0.935977,-0.581738
6,0.715599,0.565875,-0.999
7,0.999,-0.213067,-0.985292
8,0.972058,0.229099,0.999
9,0.0436231,-0.999,0.853415
10,-0.435437,0.999,0.863163
11,-0.999,-0.602725,0.309773
12,-0.927868,0.876079,-0.999
13,-0.827613,-0.999,-0.949349
14,0.999,0.297975,0.11604
15,-0.553155,-0.593835,0.999
16,-0.999,0.443825,-0.565248
17,0.340097,0.999,0.0913361
18,0.526191,-0.999,-0.831768
19,0.184456,0.839101,-0.999
20,0.245395,-0.999,0.498386
21,0.360412,-0.142044,0.999
22,-0.999,-0.914339,-0.619848
23,0.999,-0.0396907,0.822776
24,-0.824617,-0.999,0.50595
25,-0.999,-0.494453,-0.858646
26,0.600536,-0.999,0.675436
27,-0.355147,-0.999,-0.563636
28,-0.18734,0.188622,0.999
29,-0.999,-0.294947,0.292255
30,0.999,0.913031,-0.538503
31,-0.999,-0.586055,-0.891109
32,-0.999,0.958007,0.346883
33,0.582043,0.999,0.210107
34,0.443517,-0.999,-0.943674
35,0.831608,-0.711291,0.999
36,-0.16954,-0.528136,0.999
37,0.999,0.801903,0.967991
38,-0.222602,0.384056,0.999
39,0.194768,0.999,0.0537736
40,-0.0937042,-0.999,-0.203848
41,0.999,-0.517248,0.115305
42,0.0310229,-0.206377,-0.999
43,0.469267,0.999,0.224909
44,0.999,0.490527,0.176319
45,0.672606,-0.199625,0.999
46,0.526066,-0.606431,-0.999
47,0.999,0.725181,0.100107
48,0.426579,0.999,-0.565237
