delay,gain
14.6252,2.27218e-06
13.4978,2.66541e-06
14.5977,2.28069e-06
20.6435,1.1431e-06
15.7397,1.96302e-06
14.2796,2.38295e-06
18.056,7.46565e-07
14.4552,1.16284e-06
20.881,5.58654e-07
15.7535,9.79809e-07
17.2261,8.19985e-07
14.5297,1.15099e-06
19.1675,6.62715e-07
15.7816,9.76336e-07
15.5088,1.01084e-06
17.7304,7.7415e-07
15.724,9.83465e-07
15.2579,1.04421e-06
15.3561,1.03096e-06
13.8867,1.2595e-06
17.5794,7.8746e-07
15.053,1.07271e-06
19.105,6.6705e-07
18.6962,6.96452e-07
17.9664,7.54004e-07
20.8177,5.62048e-07
14.748,1.11733e-06
15.9942,9.50645e-07
15.2728,1.04219e-06
16.1241,9.35454e-07
15.02,1.07741e-06
16.2696,9.18855e-07
17.8929,7.60194e-07
15.176,1.05547e-06
17.03,8.38914e-07
15.9434,9.56695e-07
16.2964,9.15847e-07
16.5002,8.93451e-07
16.5312,8.90116e-07
19.7155,6.26482e-07
17.7873,7.69215e-07
17.9588,7.54643e-07
17.5582,7.89358e-07
16.0496,9.44118e-07
15.1711,1.05614e-06
15.9211,9.59366e-07
16.4929,8.94231e-07
16.0904,9.39356e-07
16.9699,8.4484e-07
16.8837,8.53461e-07
17.2418,8.18497e-07
14.4289,1.16705e-06
17.9372,7.56457e-07
15.2988,1.03866e-06
17.3425,8.09048e-07
16.0344,9.45911e-07
16.1781,9.29242e-07
16.6217,8.80479e-07
13.9271,1.25223e-06
16.191,9.27771e-07
19.1475,6.64102e-07
18.7716,6.90887e-07
20.7682,5.64724e-07
15.5359,1.00732e-06
16.742,8.67922e-07
14.2509,1.19624e-06
17.2289,8.19721e-07
22.6109,4.76603e-07
17.0131,8.40572e-07
16.1625,9.31027e-07
18.1943,3.67646e-07
15.6383,4.97119e-07
22.7195,2.36034e-07
18.0161,3.74931e-07
19.1655,3.31428e-07
15.4284,5.10679e-07
21.4205,2.65464e-07
16.9098,4.25421e-07
16.1633,4.6547e-07
18.5086,3.55301e-07
16.427,4.507e-07
16.6877,4.36776e-07
16.7229,4.34949e-07
16.7839,4.31802e-07
19.9902,3.04711e-07
17.256,4.08576e-07
20.6259,2.86262e-07
20.5246,2.89088e-07
20.6319,2.86096e-07
20.8286,2.80729e-07
17.3415,4.04572e-07
17.657,3.90288e-07
16.9764,4.221e-07
17.2631,4.0824e-07
16.3069,4.57337e-07
18.7263,3.47111e-07
19.9828,3.04938e-07
16.3645,4.54137e-07
19.3072,3.26593e-07
17.8731,3.80935e-07
16.3817,4.53189e-07
16.5379,4.44697e-07
16.9389,4.23966e-07
19.8876,3.07857e-07
18.452,3.57477e-07
18.1743,3.68452e-07
17.7021,3.88307e-07
17.7734,3.85207e-07
17.4639,3.98941e-07
16.3112,4.57095e-07
17.4854,3.97963e-07
17.4854,3.97963e-07
19.4951,3.20346e-07
17.5402,3.95488e-07
17.6753,3.89484e-07
15.945,4.78252e-07
18.4646,3.56992e-07
15.9048,4.80664e-07
19.6832,3.14267e-07
18.0092,3.75219e-07
16.6035,4.41201e-07
18.4274,3.58429e-07
16.115,4.6825e-07
17.0737,4.17317e-07
19.4765,3.20956e-07
20.6134,2.86609e-07
22.9633,2.31057e-07
17.374,4.03066e-07
18.2491,3.65446e-07
16.1749,4.64806e-07
17.3905,4.023e-07
22.8401,2.33552e-07
18.139,3.69883e-07
17.1643,4.12939e-07
20.061,1.51285e-07
17.559,1.97322e-07
24.8169,9.8942e-08
19.1313,1.66305e-07
21.6057,1.30471e-07
17.4626,1.99499e-07
22.8623,1.1655e-07
17.143,2.06982e-07
17.9401,1.89053e-07
19.9424,1.53086e-07
18.6307,1.75337e-07
19.5707,1.5894e-07
17.6858,1.94512e-07
